customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
TEL102468,Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Mailed check,100.69,6995.74,No
TEL102469,Male,0,Yes,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,28.67,649.03,No
TEL102470,Female,0,No,Yes,32,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,64.53,2007.97,No
TEL102471,Male,0,Yes,Yes,54,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Mailed check,73.42,3936.09,No
TEL102472,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,32.37,,No
TEL102473,Male,0,No,Yes,31,No,No phone service,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,58.84,1691.53,No
TEL102474,Male,0,Yes,No,15,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,No,Mailed check,63.95,845.28,No
TEL102475,Male,0,No,No,23,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Electronic check,99.42,2403.03,No
TEL102476,Female,0,No,Yes,54,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,101.21,5193.79,No
TEL102477,Male,0,No,No,21,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,65.47,1403.37,No
TEL102478,Male,0,No,Yes,27,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,112.59,3116.25,No
TEL102479,Male,1,No,No,28,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,74.9,2361.68,No
TEL102480,Female,0,Yes,No,44,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card,74.04,3491.91,No
TEL102481,Female,1,Yes,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.16,1532.58,No
TEL102482,Male,0,Yes,Yes,35,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Electronic check,71.17,2589.4,No
TEL102483,Male,0,No,Yes,22,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,98.22,1977.82,No
TEL102484,Male,0,No,Yes,33,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card,62.16,2054.89,No
TEL102485,Male,0,Yes,No,22,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.49,562.82,Yes
TEL102486,Male,0,No,No,72,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,No,Credit card,60.16,4734.26,No
TEL102487,Male,0,Yes,No,27,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,71.46,1840.98,No
TEL102488,Female,0,No,Yes,59,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Electronic check,83.62,5145.46,No
TEL102489,Male,0,No,No,59,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Bank transfer,55.35,3181.33,No
TEL102490,Male,1,No,No,35,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer,69.9,2466.3,No
TEL102491,Male,1,No,Yes,38,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Credit card,72.93,3085.75,No
TEL102492,Female,0,No,No,38,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer,110.98,4013.84,No
TEL102493,Female,0,Yes,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.23,1298.17,No
TEL102494,Male,1,No,No,12,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card,94.78,1126.67,Yes
TEL102495,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Electronic check,103.44,7555.28,No
TEL102496,Female,0,No,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.92,914.54,No
TEL102497,Female,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.78,,No
TEL102498,Male,0,Yes,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer,18.11,693.66,No
TEL102499,Female,0,Yes,No,35,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,101.3,3184.64,No
TEL102500,Female,0,Yes,No,19,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,52.4,947.8,Yes
TEL102501,Male,0,No,Yes,21,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,64.43,1328.72,No
TEL102502,Female,0,Yes,No,6,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer,63.1,409.52,No
TEL102503,Male,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,99.24,7143.57,No
TEL102504,Male,0,Yes,No,60,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,102.07,5748.64,No
TEL102505,Male,0,No,No,19,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,112.02,2489.61,No
TEL102506,Male,1,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,29.2,790.22,No
TEL102507,Female,1,Yes,No,43,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,64.82,2612.93,Yes
TEL102508,Male,0,No,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,30.29,458.89,No
TEL102509,Male,0,Yes,Yes,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.84,1438.34,No
TEL102510,Male,0,No,No,28,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Mailed check,101.84,2701.07,No
TEL102511,Female,0,Yes,No,70,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,57.54,4550.67,No
TEL102512,Female,0,No,No,19,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,76.96,1338.17,Yes
TEL102513,Female,0,Yes,No,44,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card,99.16,3740.73,No
TEL102514,Male,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,28.22,2008.82,No
TEL102515,Female,0,Yes,Yes,61,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,98.25,5771.5,Yes
TEL102516,Female,1,No,No,12,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Electronic check,102.89,1288.68,Yes
TEL102517,Female,0,Yes,No,22,No,No phone service,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer,60.7,1324.04,No
TEL102518,Male,0,Yes,No,28,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer,83.43,2075.19,No
TEL102519,Female,0,No,No,17,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer,105.42,1787.53,No
TEL102520,Male,0,Yes,No,55,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,No,Electronic check,59.98,3237.06,No
TEL102521,Male,0,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.42,991.88,Yes
TEL102522,Male,0,No,Yes,19,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,61.13,1306.78,No
TEL102523,Male,0,Yes,No,38,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,91.52,3405.35,Yes
TEL102524,Male,0,No,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.27,1002.16,No
TEL102525,Male,0,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,32.05,516.58,No
TEL102526,Male,0,No,No,72,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer,61.09,4524.51,No
TEL102527,Female,0,No,No,13,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Bank transfer,94.44,1373.62,No
TEL102528,Male,0,Yes,Yes,50,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card,85.17,4155.03,No
TEL102529,Female,0,Yes,No,42,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card,93.73,3913.51,No
TEL102530,Female,0,No,No,44,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,70.14,2979.11,No
TEL102531,Female,0,No,Yes,8,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,96.62,786.12,No
TEL102532,Female,0,Yes,No,29,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.28,2798.61,No
TEL102533,Male,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,21.03,614.57,No
TEL102534,Female,0,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,21.46,732.98,No
TEL102535,Female,1,No,No,26,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,111.63,2834.88,Yes
TEL102536,Male,0,No,Yes,44,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,78.79,3595.71,No
TEL102537,Male,0,Yes,No,27,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,101.4,2938.82,No
TEL102538,Female,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,35.76,490.54,No
TEL102539,Male,0,No,Yes,17,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer,60.97,1206.57,Yes
TEL102540,Male,1,No,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,34.38,1482.96,No
TEL102541,Female,0,Yes,Yes,17,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Electronic check,71.16,1174.19,No
TEL102542,Female,0,Yes,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,29.18,1382.91,No
TEL102543,Male,1,Yes,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,31.26,444.01,No
TEL102544,Female,0,No,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.95,283.02,No
TEL102545,Male,0,Yes,No,72,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,56.67,3953.06,No
TEL102546,Female,0,Yes,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,27.58,1716.09,Yes
TEL102547,Female,0,No,Yes,32,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,68.1,2108.87,No
TEL102548,Male,0,No,No,21,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,No,Mailed check,61.56,1174.34,No
TEL102549,Male,0,Yes,No,47,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Mailed check,94.78,4076.4,No
TEL102550,Female,1,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,19.56,1426.38,No
TEL102551,Male,0,Yes,No,23,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,51.16,1132.45,Yes
TEL102552,Male,0,Yes,No,72,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,77.41,5281.54,No
TEL102553,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer,111.58,2297.73,No
TEL102554,Female,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,40.6,381.63,No
TEL102555,Male,1,Yes,No,31,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer,66.23,2012.27,No
TEL102556,Female,0,No,Yes,8,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,78.25,567.67,No
TEL102557,Female,0,No,Yes,46,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,61.02,2575.71,No
TEL102558,Male,1,Yes,No,12,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,82.18,930.21,No
TEL102559,Female,1,No,No,41,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer,99.22,3422.22,No
TEL102560,Female,1,Yes,Yes,52,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,98.57,5053.58,No
TEL102561,Male,0,No,Yes,72,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Electronic check,108.86,6640.95,No
TEL102562,Female,0,No,No,10,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,100.1,906.75,No
TEL102563,Male,0,No,No,19,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Electronic check,61.52,1160.99,No
TEL102564,Male,0,No,No,24,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,53.78,1334.82,No
TEL102565,Male,1,Yes,No,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card,113.09,4336.17,No
TEL102566,Female,0,Yes,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,37.78,1049.97,No
TEL102567,Female,0,No,Yes,14,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card,85.63,988.31,Yes
TEL102568,Male,1,Yes,No,21,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,99.3,2227.48,No
TEL102569,Female,1,No,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,30.9,1018.12,No
TEL102570,Female,0,Yes,No,23,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,97.65,2135.72,No
TEL102571,Female,1,Yes,Yes,72,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,73.09,4805.16,No
TEL102572,Female,0,No,No,39,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,96.46,4073.07,No
TEL102573,Male,0,No,No,14,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card,41.63,576.01,No
TEL102574,Female,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,25.3,722.86,No
TEL102575,Male,1,No,No,45,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,22.34,832.25,No
TEL102576,Male,1,No,No,37,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,74.71,2396.24,No
TEL102577,Male,0,Yes,Yes,22,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Bank transfer,102.05,1771.53,No
TEL102578,Female,0,No,No,26,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card,79.28,2330.41,No
TEL102579,Female,0,Yes,No,29,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,77.68,2206.6,No
TEL102580,Male,0,Yes,No,56,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,87.04,4486.74,No
TEL102581,Male,1,No,No,45,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,75.13,3114.93,No
TEL102582,Male,0,Yes,No,9,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,85.76,866.15,No
TEL102583,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,93.35,8211.35,No
TEL102584,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Mailed check,101.63,7791.21,No
TEL102585,Female,0,No,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,28.29,657.34,No
TEL102586,Male,0,No,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,22.57,927.52,No
TEL102587,Male,1,Yes,No,72,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Credit card,53.63,3924.31,No
TEL102588,Female,0,No,No,30,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,98.01,3602.86,Yes
TEL102589,Male,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.6,720.48,No
TEL102590,Male,0,No,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.12,1413.19,No
TEL102591,Male,1,No,No,67,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,97.51,6498.15,No
TEL102592,Female,0,Yes,Yes,7,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Credit card,64.79,470.47,No
TEL102593,Male,0,No,No,30,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card,103.74,2994.85,No
TEL102594,Male,0,No,No,67,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer,80.78,5830.89,No
TEL102595,Male,1,Yes,Yes,49,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer,51.31,2394.47,No
TEL102596,Female,0,Yes,No,39,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,79.89,2594.18,No
TEL102597,Female,0,No,No,35,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,84.98,2685.14,No
TEL102598,Female,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,105.8,5955.01,No
TEL102599,Male,0,Yes,No,45,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer,88.8,3915.25,No
TEL102600,Female,1,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.98,2000.73,No
TEL102601,Male,1,Yes,No,27,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,100.32,2616.24,No
TEL102602,Female,0,Yes,No,5,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer,91.39,474.69,No
TEL102603,Female,0,Yes,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.48,1500.46,No
TEL102604,Female,1,Yes,No,25,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Credit card,73.06,1837.19,No
TEL102605,Female,1,No,Yes,32,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer,94.03,3052.09,Yes
TEL102606,Female,0,No,Yes,36,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,No,Electronic check,69.19,2502.5,No
TEL102607,Male,0,Yes,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,26.29,550.94,No
TEL102608,Female,0,No,Yes,11,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,No,Bank transfer,69.58,831.92,No
TEL102609,Female,1,Yes,Yes,58,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,No,Credit card,78.1,3976.22,No
TEL102610,Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,107.24,213.35,Yes
TEL102611,Female,0,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,25.27,1793.76,No
TEL102612,Male,0,Yes,Yes,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,25.15,906.43,No
TEL102613,Female,0,No,Yes,5,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card,61.08,286.38,No
TEL102614,Male,0,Yes,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,22.91,1643.92,No
TEL102615,Female,0,No,Yes,7,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer,54.56,392.12,Yes
TEL102616,Female,0,No,No,21,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer,61.81,1291.37,Yes
TEL102617,Male,0,Yes,Yes,72,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer,46.88,3700.97,No
TEL102618,Female,0,No,Yes,43,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,70.4,3056.58,Yes
TEL102619,Female,1,Yes,No,39,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,100.26,3852.33,No
TEL102620,Female,0,Yes,No,42,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,88.62,3346.31,No
